movie_title,title_year,director_name,gross,budget,content_rating,country,duration,actor_1_facebook_likes,genres,f_adj_gross,adj_budget,dir_adj_av_gross,profit
The Incredible Hulk ,2008.0,Louis Leterrier,134518390.0,150000000.0,3,USA,135.0,3000.0,Action|Adventure|Sci-Fi,149957077.45791832,167215513.2,150278983.63223186,0
The Revenant ,2015.0,Alejandro G. Iñárritu,183635922.0,135000000.0,4,USA,156.0,29000.0,Adventure|Drama|Thriller|Western,185952483.46331644,136703020.81500003,83355929.77454562,1
Turbo ,2013.0,David Soren,83024900.0,135000000.0,2,USA,96.0,16000.0,Adventure|Animation|Comedy|Family|Sport,85537458.13937941,139085465.31,85537458.13937941,0
Rango ,2011.0,Gore Verbinski,123207194.0,135000000.0,2,USA,107.0,40000.0,Adventure|Animation|Comedy|Family|Western,131461539.18425576,144044411.805,227065106.22546872,0
Penguins of Madagascar ,2014.0,Eric Darnell,83348920.0,132000000.0,2,USA,92.0,19000.0,Adventure|Animation|Comedy|Family,84500187.04271932,133823265.972,176430153.45047903,0
The Bourne Ultimatum ,2007.0,Paul Greengrass,227137090.0,110000000.0,3,USA,115.0,13000.0,Action|Mystery|Thriller,262926463.68555227,127332400.91,158604536.35072032,1
Kung Fu Panda ,2008.0,Mark Osborne,215395021.0,130000000.0,2,USA,92.0,11000.0,Action|Adventure|Animation|Comedy|Family,240115926.51493183,144920111.44,240115926.51493183,1
Ant-Man ,2015.0,Peyton Reed,180191634.0,130000000.0,3,USA,117.0,2000.0,Action|Adventure|Comedy|Sci-Fi,182464745.87696937,131639945.97,131980320.04696448,1
The Hunger Games: Catching Fire ,2013.0,Francis Lawrence,424645577.0,130000000.0,3,USA,146.0,34000.0,Adventure|Sci-Fi|Thriller,437496501.25095135,133934151.78,284778626.32187545,1
Home ,2015.0,Tim Johnson,177343675.0,135000000.0,2,USA,94.0,17000.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,179580859.9624711,136703020.81500003,182067691.40066352,1
War of the Worlds ,2005.0,Steven Spielberg,234277056.0,132000000.0,3,USA,116.0,10000.0,Adventure|Sci-Fi|Thriller,287910067.75707567,162218740.46400002,337331009.3679546,1
Bad Boys II ,2003.0,Michael Bay,138396624.0,130000000.0,4,USA,147.0,10000.0,Action|Comedy|Crime|Thriller,180524857.21986052,169572282.62,220567274.85714513,1
Puss in Boots ,2011.0,Chris Miller,149234747.0,130000000.0,2,USA,90.0,4000.0,Action|Adventure|Animation|Comedy|Family|Fantasy,159232824.83320734,138709433.59,265236183.5179176,1
Salt ,2010.0,Phillip Noyce,118311368.0,110000000.0,3,USA,101.0,11000.0,Action|Crime|Mystery|Thriller,130220633.9597748,121072640.59,131566939.17491208,1
Noah ,2014.0,Darren Aronofsky,101160529.0,125000000.0,3,USA,138.0,12000.0,Action|Adventure|Drama,102557821.04723652,126726577.625,45227039.15325588,0
The Adventures of Tintin ,2011.0,Steven Spielberg,77564037.0,135000000.0,2,USA,107.0,2000.0,Action|Adventure|Family|Mystery,82760489.53249079,144044411.805,337331009.3679546,0
After Earth ,2013.0,M. Night Shyamalan,60522097.0,130000000.0,3,USA,100.0,10000.0,Action|Adventure|Sci-Fi,62353659.42801449,133934151.78,155528273.9198539,0
Dinosaur ,2000.0,Eric Leighton,137748063.0,127500000.0,2,USA,82.0,1000.0,Adventure|Animation|Family|Thriller,191991362.37219656,177707752.61249998,191991362.37219656,1
Night at the Museum: Secret of the Tomb ,2014.0,Shawn Levy,113733726.0,127000000.0,2,USA,98.0,49000.0,Adventure|Comedy|Family|Fantasy,115304686.85215583,128754202.867,118960789.43346421,0
Megamind ,2010.0,Tom McGrath,148337537.0,130000000.0,2,USA,95.0,24000.0,Action|Animation|Comedy|Family|Sci-Fi,163269248.21097118,143085847.97,163269248.21097118,1
R.I.P.D. ,2013.0,Robert Schwentke,33592415.0,130000000.0,3,USA,96.0,16000.0,Action|Comedy|Fantasy,34609012.37897499,133934151.78,85480392.58335419,0
Pirates of the Caribbean: The Curse of the Black Pearl ,2003.0,Gore Verbinski,305388685.0,140000000.0,3,USA,143.0,40000.0,Action|Adventure|Fantasy,398349664.6290012,182616304.36,227065106.22546872,1
The Hunger Games: Mockingjay - Part 1 ,2014.0,Francis Lawrence,337103873.0,125000000.0,3,USA,123.0,34000.0,Adventure|Sci-Fi|Thriller,341760161.03538114,126726577.625,284778626.32187545,1
The Da Vinci Code ,2006.0,Ron Howard,217536138.0,125000000.0,3,USA,174.0,15000.0,Mystery|Thriller,258982383.4161436,148815724.25,154049902.47102037,1
Rio 2 ,2014.0,Carlos Saldanha,131536019.0,103000000.0,0,USA,101.0,688.0,Adventure|Animation|Comedy|Family|Musical,133352876.1782958,104422699.963,184762237.40528575,1
Fast Five ,2011.0,Justin Lin,209805005.0,125000000.0,3,USA,132.0,23000.0,Action|Crime|Thriller,223861026.21459323,133374455.375,108450086.09027521,1
Sherlock Holmes: A Game of Shadows ,2011.0,Guy Ritchie,186830669.0,125000000.0,3,USA,129.0,21000.0,Action|Adventure|Crime|Mystery|Thriller,199347509.8017752,133374455.375,159729735.2295607,1
Clash of the Titans ,2010.0,Louis Leterrier,163192114.0,125000000.0,3,USA,106.0,14000.0,Action|Adventure|Fantasy,179619092.41313007,137582546.125,150278983.63223186,1
Total Recall ,1990.0,Paul Verhoeven,119412921.0,65000000.0,4,USA,113.0,605.0,Action|Sci-Fi,219283054.12293115,119362280.05,134373042.232946,1
The 13th Warrior ,1999.0,John McTiernan,32694788.0,85000000.0,4,USA,102.0,845.0,Action|Adventure|History,47101296.94233894,122454081.675,111778778.15916765,0
The Bourne Legacy ,2012.0,Tony Gilroy,113165635.0,125000000.0,3,USA,135.0,10000.0,Action|Adventure|Thriller,118301685.862215,130673156.5,73475518.37517197,0
Batman & Robin ,1997.0,Joel Schumacher,107285004.0,125000000.0,3,USA,125.0,920.0,Action,160432858.61883765,186923676.0,114227579.30784293,0
How the Grinch Stole Christmas ,2000.0,Ron Howard,260031035.0,123000000.0,2,USA,110.0,1000.0,Comedy|Family|Fantasy,362427692.85766536,171435714.285,154049902.47102037,1
The Day After Tomorrow ,2004.0,Roland Emmerich,186739919.0,125000000.0,3,USA,124.0,15000.0,Action|Adventure|Sci-Fi|Thriller,237265473.52949855,158820804.625,175307867.15150532,1
Mission: Impossible II ,2000.0,John Woo,215397307.0,125000000.0,3,USA,123.0,10000.0,Action|Adventure|Thriller,300217814.47650754,174223286.875,140110209.72925916,1
The Perfect Storm ,2000.0,Wolfgang Petersen,182618434.0,140000000.0,3,USA,130.0,784.0,Action|Adventure|Drama|Thriller,254531070.523562,195130081.3,172193381.56119496,1
Fantastic 4: Rise of the Silver Surfer ,2007.0,Tim Story,131920333.0,130000000.0,2,USA,92.0,11000.0,Action|Adventure|Sci-Fi|Thriller,152706661.17942455,150483746.53,106913405.4145518,1
Life of Pi ,2012.0,Ang Lee,124976634.0,120000000.0,2,USA,127.0,774.0,Adventure|Drama|Fantasy,130648730.02820176,125446230.24,70460823.81476358,1
Ghost Rider ,2007.0,Mark Steven Johnson,115802596.0,110000000.0,3,USA,123.0,12000.0,Action|Fantasy|Thriller,134049296.18446147,127332400.91,80462766.76598263,1
Charlie's Angels: Full Throttle ,2003.0,McG,100685880.0,120000000.0,3,USA,107.0,2000.0,Action|Adventure|Comedy|Crime,131334880.76310311,156528260.88,97727362.11963612,0
Prometheus ,2012.0,Ridley Scott,126464904.0,130000000.0,4,USA,124.0,13000.0,Adventure|Mystery|Sci-Fi,132204545.5371958,135900082.76,100752892.79883356,0
Stuart Little 2 ,2002.0,Rob Minkoff,64736114.0,120000000.0,2,USA,77.0,886.0,Adventure|Animation|Comedy|Family|Fantasy,86366396.43182021,160095608.64,81555887.35930066,0
Elysium ,2013.0,Neill Blomkamp,93050117.0,115000000.0,4,USA,109.0,13000.0,Action|Drama|Sci-Fi|Thriller,95866065.3340366,118480211.19,63916789.33560465,0
The Chronicles of Riddick ,2004.0,David Twohy,57637485.0,105000000.0,3,USA,134.0,14000.0,Action|Adventure|Sci-Fi|Thriller,73232253.95409095,133409475.885,47127017.72657861,0
RoboCop ,2014.0,José Padilha,58607007.0,100000000.0,3,USA,117.0,10000.0,Action|Crime|Sci-Fi|Thriller,59416523.37563535,101381262.1,59416523.37563535,0
Speed Racer ,2008.0,Lana Wachowski,43929341.0,120000000.0,2,USA,135.0,690.0,Action|Family|Sport,48971115.33235201,133772410.56,143367005.21045083,0
How Do You Know ,2010.0,James L. Brooks,30212620.0,120000000.0,3,USA,121.0,273.0,Comedy|Drama|Romance,33253833.47765678,132079244.28000002,102483150.4833955,0
Knight and Day ,2010.0,James Mangold,76418654.0,117000000.0,3,USA,117.0,10000.0,Action|Comedy|Romance,84110983.91012333,128777263.173,83656730.17297576,0
Oblivion ,2013.0,Joseph Kosinski,89021735.0,120000000.0,3,USA,124.0,11000.0,Action|Adventure|Mystery|Sci-Fi,91715773.59391493,123631524.72,140543178.48022217,0
Star Wars: Episode III - Revenge of the Sith ,2005.0,George Lucas,380262555.0,113000000.0,3,USA,140.0,20000.0,Action|Adventure|Fantasy|Sci-Fi,467316005.4372919,138869073.276,802330962.3614714,1
Star Wars: Episode II - Attack of the Clones ,2002.0,George Lucas,310675583.0,115000000.0,2,USA,142.0,20000.0,Action|Adventure|Fantasy|Sci-Fi,414481637.91643196,153424958.28,802330962.3614714,1
"Monsters, Inc. ",2001.0,Pete Docter,289907418.0,115000000.0,0,USA,92.0,12000.0,Adventure|Animation|Comedy|Family|Fantasy,392889211.76069593,155850649.37,360534023.5388754,1
The Wolverine ,2013.0,James Mangold,132550960.0,120000000.0,3,USA,138.0,20000.0,Action|Adventure|Sci-Fi|Thriller,136562310.73249775,123631524.72,83656730.17297576,1
Star Wars: Episode I - The Phantom Menace ,1999.0,George Lucas,474544677.0,115000000.0,2,USA,136.0,20000.0,Action|Adventure|Fantasy|Sci-Fi,683646266.3034648,165673169.32500002,802330962.3614714,1
The Croods ,2013.0,Kirk De Micco,187165546.0,135000000.0,2,USA,98.0,16000.0,Adventure|Animation|Comedy|Family|Fantasy,192829681.89192748,139085465.31,113195457.24430633,1
Windtalkers ,2002.0,John Woo,40911830.0,115000000.0,4,USA,153.0,12000.0,Action|Drama|War,54581702.70355176,153424958.28,140110209.72925916,0
The Huntsman: Winter's War ,2016.0,Cedric Nicolas-Troyan,47952020.0,115000000.0,3,USA,120.0,26000.0,Action|Adventure|Drama|Fantasy,47952020.0,115000000.0,47952020.0,0
Teenage Mutant Ninja Turtles ,2014.0,Jonathan Liebesman,190871240.0,125000000.0,3,USA,101.0,833.0,Action|Adventure|Comedy|Sci-Fi,193507672.09792003,126726577.625,91809100.75602847,1
Dante's Peak ,1997.0,Roger Donaldson,67155742.0,116000000.0,3,USA,108.0,650.0,Action|Adventure|Thriller,100423985.27318074,173465171.32799998,67127623.15314645,0
Teenage Mutant Ninja Turtles: Out of the Shadows ,2016.0,Dave Green,81638674.0,135000000.0,3,USA,112.0,5000.0,Action|Adventure|Comedy|Sci-Fi,81638674.0,135000000.0,60546560.71581639,0
Fantastic Four ,2015.0,Josh Trank,56114221.0,120000000.0,3,USA,100.0,596.0,Action|Adventure|Sci-Fi,56822100.15837416,121513796.28000002,62162617.58080158,0
Night at the Museum ,2006.0,Shawn Levy,250863268.0,110000000.0,2,USA,108.0,49000.0,Action|Adventure|Comedy|Family|Fantasy,298659191.3211348,130957837.34,118960789.43346421,1
San Andreas ,2015.0,Brad Peyton,155181732.0,110000000.0,3,USA,114.0,12000.0,Action|Adventure|Drama|Thriller,157139344.73854634,111387646.59000002,104541731.36967176,1
The Patriot ,2000.0,Roland Emmerich,113330342.0,110000000.0,4,USA,142.0,13000.0,Action|Drama|History|War,157958277.48726287,153316492.45,175307867.15150532,1
Ocean's Twelve ,2004.0,Steven Soderbergh,125531634.0,110000000.0,3,USA,125.0,11000.0,Crime|Thriller,159496280.94216806,139762308.07,90997306.1242182,1
Mr. & Mrs. Smith ,2005.0,Doug Liman,186336103.0,120000000.0,3,USA,126.0,11000.0,Action|Comedy|Crime|Romance|Thriller,228993999.48204675,147471582.24,89091084.23123133,1
Insurgent ,2015.0,Robert Schwentke,129995817.0,110000000.0,3,USA,119.0,14000.0,Adventure|Sci-Fi|Thriller,131635710.2015847,111387646.59000002,85480392.58335419,1
The Aviator ,2004.0,Martin Scorsese,102608827.0,110000000.0,3,USA,170.0,29000.0,Biography|Drama,130371331.72613941,139762308.07,77566292.75102802,0
Gulliver's Travels ,2010.0,Rob Letterman,42776259.0,112000000.0,2,USA,85.0,480.0,Adventure|Comedy|Family|Fantasy,47082133.01537958,123273961.328,116663762.82956432,0
The Green Hornet ,2011.0,Michel Gondry,98780042.0,120000000.0,3,USA,119.0,11000.0,Action|Comedy|Crime|Sci-Fi|Thriller,105397874.429357,128039477.16,54376384.85361239,0
300: Rise of an Empire ,2014.0,Noam Murro,106369117.0,110000000.0,4,USA,102.0,6000.0,Action|Drama|Fantasy|War,107838353.29922566,111519388.31,107838353.29922566,0
The Smurfs ,2011.0,Raja Gosnell,142614158.0,110000000.0,2,USA,103.0,383.0,Adventure|Animation|Comedy|Family|Fantasy,152168685.2161136,117369520.73,134333437.44521236,1
Home on the Range ,2004.0,Will Finn,50026353.0,110000000.0,2,USA,76.0,12000.0,Animation|Comedy|Family|Music|Western,63561805.08731426,139762308.07,36139423.7700766,0
Allegiant ,2016.0,Robert Schwentke,66002193.0,110000000.0,3,USA,120.0,6000.0,Action|Adventure|Mystery|Sci-Fi|Thriller,66002193.0,110000000.0,85480392.58335419,0
Real Steel ,2011.0,Shawn Levy,85463309.0,110000000.0,3,USA,127.0,20000.0,Action|Drama|Sci-Fi|Sport,91188978.33936273,117369520.73,118960789.43346421,0
The Smurfs 2 ,2013.0,Raja Gosnell,71017784.0,105000000.0,2,USA,105.0,681.0,Adventure|Animation|Comedy|Family|Fantasy,73166974.31796351,108177584.13,134333437.44521236,0
Speed 2: Cruise Control ,1997.0,Jan de Bont,48068396.0,160000000.0,3,USA,121.0,673.0,Action|Crime|Romance|Thriller,71880970.23794957,239262305.28,170992440.09973755,0
Ender's Game ,2013.0,Gavin Hood,61656849.0,110000000.0,3,USA,114.0,11000.0,Action|Sci-Fi,63522752.09417339,113328897.66,91982805.81716137,0
Live Free or Die Hard ,2007.0,Len Wiseman,134520804.0,110000000.0,3,USA,129.0,13000.0,Action|Adventure|Thriller,155716881.32421392,127332400.91,114954554.73238784,1
Around the World in 80 Days ,2004.0,Frank Coraci,24004159.0,110000000.0,2,USA,120.0,1000.0,Action|Adventure|Comedy,30498878.77381149,139762308.07,101966449.97421236,0
Ali ,2001.0,Michael Mann,58183966.0,107000000.0,4,USA,165.0,10000.0,Biography|Drama|Sport,78852251.16540872,145008865.066,81221173.49997641,0
The Cat in the Hat ,2003.0,Bo Welch,100446895.0,109000000.0,2,USA,82.0,760.0,Adventure|Comedy|Family|Fantasy,131023148.20954974,142179836.966,131023148.20954974,0
"I, Robot ",2004.0,Alex Proyas,144795350.0,120000000.0,3,USA,115.0,10000.0,Action|Mystery|Sci-Fi|Thriller,183972111.94366795,152467972.44,96662569.6603932,1
Kingdom of Heaven ,2005.0,Ridley Scott,47396698.0,130000000.0,4,USA,194.0,14000.0,Action|Adventure|Drama|History|War,58247217.0584287,159760880.76000002,100752892.79883356,0
The Princess and the Frog ,2009.0,Ron Clements,104374107.0,105000000.0,0,USA,97.0,852.0,Animation|Family|Fantasy|Musical|Romance,116765309.13382584,117465507.6,179814077.267179,0
The Martian ,2015.0,Ridley Scott,228430993.0,108000000.0,3,USA,151.0,13000.0,Adventure|Drama|Sci-Fi,231312642.89533424,109362416.65200001,100752892.79883356,1
The Island ,2005.0,Michael Bay,35799026.0,126000000.0,3,USA,136.0,19000.0,Action|Adventure|Romance|Sci-Fi|Thriller,43994491.72392415,154845161.352,220567274.85714513,0
Gone in Sixty Seconds ,2000.0,Dominic Sena,101643008.0,90000000.0,3,USA,127.0,12000.0,Action|Crime|Thriller,141668631.53297535,125440766.55,82571506.97065692,1
Gladiator ,2000.0,Ridley Scott,187670866.0,103000000.0,4,USA,171.0,3000.0,Action|Drama|Romance,261573081.00158143,143559988.385,100752892.79883356,1
Minority Report ,2002.0,Steven Spielberg,132014112.0,102000000.0,3,USA,145.0,10000.0,Action|Mystery|Sci-Fi|Thriller,176123996.74757606,136081267.34399998,337331009.3679546,1
Planet of the Apes ,2001.0,Tim Burton,180011740.0,100000000.0,3,USA,119.0,1000.0,Action|Adventure|Sci-Fi|Thriller,243956057.15846613,135522303.8,159762536.66858873,1
Terminator 2: Judgment Day ,1991.0,James Cameron,204843350.0,102000000.0,4,USA,153.0,780.0,Action|Sci-Fi,360972484.85122263,179743171.818,454194709.97749573,1
Public Enemies ,2009.0,Michael Mann,97030725.0,100000000.0,4,USA,140.0,40000.0,Biography|Crime|Drama|History|Romance,108550127.284962,111871912.0,81221173.49997641,0
American Gangster ,2007.0,Ridley Scott,130127620.0,100000000.0,4,USA,176.0,18000.0,Biography|Crime|Drama,150631475.2664012,115756728.1,100752892.79883356,1
True Lies ,1994.0,James Cameron,146282411.0,115000000.0,4,USA,141.0,2000.0,Action|Comedy|Thriller,236904463.35512745,186242577.625,454194709.97749573,1
The Taking of Pelham 1 2 3 ,2009.0,Tony Scott,65452312.0,100000000.0,4,USA,106.0,18000.0,Action|Crime|Thriller,73222752.88260543,111871912.0,148251714.3727051,0
Little Fockers ,2010.0,Paul Weitz,148383780.0,100000000.0,3,USA,98.0,22000.0,Comedy|Romance,163320146.04841483,110066036.9,68372184.30659772,1
The Other Guys ,2010.0,Adam McKay,119219978.0,100000000.0,3,USA,116.0,12000.0,Action|Comedy|Crime,131220704.97765192,110066036.9,99989362.07523909,1
Eraser ,1996.0,Chuck Russell,101228120.0,100000000.0,4,USA,115.0,1000.0,Action|Drama|Mystery|Thriller,154848700.3117415,152970044.6,121039176.82851942,1
Django Unchained ,2012.0,Quentin Tarantino,162804648.0,100000000.0,4,USA,165.0,29000.0,Drama|Western,170193577.9762513,104538525.2,96784181.13228612,1
The Hunchback of Notre Dame ,1996.0,Gary Trousdale,100117603.0,100000000.0,0,USA,91.0,2000.0,Animation|Drama|Family|Musical|Romance,153149941.96155092,152970044.6,133519436.62982772,1
The Emperor's New Groove ,2000.0,Mark Dindal,89296573.0,100000000.0,0,USA,78.0,558.0,Adventure|Animation|Comedy|Family|Fantasy,124460339.63786703,139378629.5,98720804.03895886,0
The Expendables 2 ,2012.0,Simon West,85017401.0,92000000.0,4,USA,103.0,26000.0,Action|Adventure|Thriller,88875937.16877005,96175443.184,93418047.10249928,0
National Treasure ,2004.0,Jon Turteltaub,173005002.0,100000000.0,2,USA,131.0,12000.0,Action|Adventure|Comedy|Family|Mystery,219814348.97431788,127056643.7,110833981.90292944,1
Eragon ,2006.0,Stefen Fangmeier,75030163.0,100000000.0,2,USA,104.0,3000.0,Action|Adventure|Family|Fantasy,89325344.37952442,119052579.4,89325344.37952442,0
Epic ,2013.0,Chris Wedge,107515297.0,100000000.0,2,USA,102.0,14000.0,Adventure|Animation|Family|Fantasy,110769000.82361367,103026270.6,167880521.30990502,1
The Tourist ,2010.0,Florian Henckel von Donnersmarck,67631157.0,100000000.0,3,USA,103.0,40000.0,Action|Romance|Thriller,74438934.21951693,110066036.9,74438934.21951693,0
End of Days ,1999.0,Peter Hyams,66862068.0,83000000.0,4,USA,121.0,1000.0,Action|Fantasy|Horror|Mystery,96323919.24507536,119572809.165,96323919.24507536,0
The Wolf of Wall Street ,2013.0,Martin Scorsese,116866727.0,100000000.0,4,USA,240.0,29000.0,Biography|Comedy|Crime|Drama,120403430.40038326,103026270.6,77566292.75102802,1
Batman Forever ,1995.0,Joel Schumacher,184031112.0,100000000.0,3,USA,121.0,920.0,Action|Adventure|Fantasy,289824850.2610478,157486876.6,114227579.30784293,1
Starship Troopers ,1997.0,Paul Verhoeven,54700065.0,105000000.0,4,USA,129.0,660.0,Action|Sci-Fi|War,81797897.81791152,157015887.84,134373042.232946,0
Legend of the Guardians: The Owls of Ga'Hoole ,2010.0,Zack Snyder,55673333.0,80000000.0,2,USA,101.0,2000.0,Action|Adventure|Animation|Family|Fantasy,61277431.24323988,88052829.52000001,167996332.5295227,0
Catwoman ,2004.0,Pitof,40198710.0,100000000.0,3,USA,87.0,827.0,Action|Crime|Fantasy|Romance|Thriller,51075131.73669627,127056643.7,51075131.73669627,0
Hercules ,2014.0,Brett Ratner,72660029.0,100000000.0,3,USA,101.0,12000.0,Action|Adventure,73663654.44242601,101381262.1,118360514.75519298,0
Treasure Planet ,2002.0,Ron Clements,38120554.0,140000000.0,2,USA,95.0,23000.0,Adventure|Animation|Family|Sci-Fi,50857777.45269989,186778210.08,179814077.267179,0
Land of the Lost ,2009.0,Brad Silberling,49392095.0,100000000.0,3,USA,102.0,8000.0,Adventure|Comedy|Sci-Fi,55255881.053356394,111871912.0,74124335.09579463,0
The Expendables 3 ,2014.0,Patrick Hughes,39292022.0,90000000.0,3,USA,131.0,26000.0,Action|Adventure|Thriller,39834747.80820967,91243135.89,39834747.80820967,0
Point Break ,2015.0,Ericson Core,28772222.0,105000000.0,3,USA,114.0,1000.0,Action|Crime|Sport|Thriller,29135182.68859113,106324571.74500002,29135182.68859113,0
Son of the Mask ,2005.0,Lawrence Guterman,17010646.0,84000000.0,2,USA,94.0,490.0,Comedy|Family|Fantasy,20904890.671204392,103230107.568,73724523.24156658,0
