movie_title,title_year,director_name,gross,budget,content_rating,country
Enchanted ,2007.0,Kevin Lima,127706877.0,85000000.0,2,USA
Safe House ,2012.0,Daniel Espinosa,126149655.0,85000000.0,4,USA
102 Dalmatians ,2000.0,Kevin Lima,66941559.0,85000000.0,0,USA
Tower Heist ,2011.0,Brett Ratner,78009155.0,75000000.0,3,USA
The Holiday ,2006.0,Nancy Meyers,63224849.0,85000000.0,3,USA
Enemy of the State ,1998.0,Tony Scott,111544445.0,90000000.0,4,USA
It's Complicated ,2009.0,Nancy Meyers,112703470.0,85000000.0,4,USA
Ocean's Thirteen ,2007.0,Steven Soderbergh,117144465.0,85000000.0,3,USA
Open Season ,2006.0,Roger Allers,84303558.0,85000000.0,2,USA
Divergent ,2014.0,Neil Burger,150832203.0,85000000.0,3,USA
Enemy at the Gates ,2001.0,Jean-Jacques Annaud,51396781.0,68000000.0,4,USA
The Rundown ,2003.0,Peter Berg,47592825.0,85000000.0,3,USA
Last Action Hero ,1993.0,John McTiernan,50016394.0,70000000.0,3,USA
Memoirs of a Geisha ,2005.0,Rob Marshall,57010853.0,85000000.0,3,USA
The Fast and the Furious: Tokyo Drift ,2006.0,Justin Lin,62494975.0,85000000.0,3,USA
Meet Joe Black ,1998.0,Martin Brest,44606335.0,90000000.0,3,USA
Collateral Damage ,2002.0,Andrew Davis,40048332.0,85000000.0,4,USA
Mirror Mirror ,2012.0,Tarsem Singh,64933670.0,85000000.0,2,USA
Scott Pilgrim vs. the World ,2010.0,Edgar Wright,31494270.0,60000000.0,3,USA
The Core ,2003.0,Jon Amiel,31111260.0,60000000.0,3,USA
Nutty Professor II: The Klumps ,2000.0,Peter Segal,123307945.0,65000000.0,3,USA
Scooby-Doo ,2002.0,Raja Gosnell,153288182.0,84000000.0,2,USA
Click ,2006.0,Frank Coraci,137340146.0,70000000.0,3,USA
Cats & Dogs: The Revenge of Kitty Galore ,2010.0,Brad Peyton,43575716.0,85000000.0,2,USA
Jumper ,2008.0,Doug Liman,80170146.0,85000000.0,3,USA
Hellboy II: The Golden Army ,2008.0,Guillermo del Toro,75754670.0,85000000.0,3,USA
Zodiac ,2007.0,David Fincher,33048353.0,65000000.0,4,USA
The 6th Day ,2000.0,Roger Spottiswoode,34543701.0,82000000.0,3,USA
Bruce Almighty ,2003.0,Tom Shadyac,242589580.0,81000000.0,3,USA
The Expendables ,2010.0,Sylvester Stallone,102981571.0,80000000.0,4,USA
Mission: Impossible ,1996.0,Brian De Palma,180965237.0,80000000.0,3,USA
The Hunger Games ,2012.0,Gary Ross,407999255.0,78000000.0,3,USA
The Hangover Part II ,2011.0,Todd Phillips,254455986.0,80000000.0,4,USA
Batman Returns ,1992.0,Tim Burton,162831698.0,80000000.0,3,USA
Over the Hedge ,2006.0,Tim Johnson,155019340.0,80000000.0,2,USA
Lilo & Stitch ,2002.0,Dean DeBlois,145771527.0,80000000.0,2,USA
Deep Impact ,1998.0,Mimi Leder,140459099.0,75000000.0,3,USA
RED 2 ,2013.0,Dean Parisot,53215979.0,84000000.0,3,USA
The Longest Yard ,2005.0,Peter Segal,158115031.0,82000000.0,3,USA
Alvin and the Chipmunks: Chipwrecked ,2011.0,Mike Mitchell,133103929.0,75000000.0,0,USA
Grown Ups 2 ,2013.0,Dennis Dugan,133668525.0,80000000.0,3,USA
Get Smart ,2008.0,Peter Segal,130313314.0,80000000.0,3,USA
Something's Gotta Give ,2003.0,Nancy Meyers,124590960.0,80000000.0,3,USA
Shutter Island ,2010.0,Martin Scorsese,127968405.0,80000000.0,4,USA
Robots ,2005.0,Chris Wedge,128200012.0,75000000.0,2,USA
Face/Off ,1997.0,John Woo,112225777.0,80000000.0,4,USA
Bedtime Stories ,2008.0,Adam Shankman,109993847.0,80000000.0,2,USA
Road to Perdition ,2002.0,Sam Mendes,104054514.0,80000000.0,4,USA
Just Go with It ,2011.0,Dennis Dugan,103028109.0,80000000.0,3,USA
Con Air ,1997.0,Simon West,101087161.0,75000000.0,4,USA
Eagle Eye ,2008.0,D.J. Caruso,101111837.0,80000000.0,3,USA
Cold Mountain ,2003.0,Anthony Minghella,95632614.0,79000000.0,4,USA
The Book of Eli ,2010.0,Albert Hughes,94822707.0,80000000.0,4,USA
Flubber ,1997.0,Les Mayfield,92969824.0,80000000.0,2,USA
The Haunting ,1999.0,Jan de Bont,91188905.0,80000000.0,3,USA
Space Jam ,1996.0,Joe Pytka,90443603.0,80000000.0,2,USA
The Pink Panther ,2006.0,Shawn Levy,82226474.0,65000000.0,2,USA
The Day the Earth Stood Still ,2008.0,Scott Derrickson,79363785.0,80000000.0,3,USA
Conspiracy Theory ,1997.0,Richard Donner,76081498.0,75000000.0,4,USA
Fury ,2014.0,David Ayer,85707116.0,68000000.0,4,USA
Six Days Seven Nights ,1998.0,Ivan Reitman,74329966.0,70000000.0,3,USA
Yogi Bear ,2010.0,Eric Brevig,100169068.0,80000000.0,2,USA
Spirit: Stallion of the Cimarron ,2002.0,Kelly Asbury,73215310.0,80000000.0,0,USA
Zookeeper ,2011.0,Frank Coraci,80360866.0,80000000.0,2,USA
Lost in Space ,1998.0,Stephen Hopkins,69102910.0,80000000.0,3,USA
The Manchurian Candidate ,2004.0,Jonathan Demme,65948711.0,80000000.0,4,USA
Hotel Transylvania 2 ,2015.0,Genndy Tartakovsky,169692572.0,80000000.0,2,USA
Fantasia 2000 ,1999.0,James Algar,60507228.0,80000000.0,0,USA
The Time Machine ,2002.0,Simon Wells,56684819.0,80000000.0,3,USA
Mighty Joe Young ,1998.0,Ron Underwood,50628009.0,90000000.0,2,USA
Swordfish ,2001.0,Dominic Sena,69772969.0,80000000.0,4,USA
The Legend of Zorro ,2005.0,Martin Campbell,45356386.0,75000000.0,2,USA
What Dreams May Come ,1998.0,Vincent Ward,55350897.0,85000000.0,3,USA
Little Nicky ,2000.0,Steven Brill,39442871.0,80000000.0,3,USA
The Brothers Grimm ,2005.0,Terry Gilliam,37899638.0,88000000.0,3,USA
Mars Attacks! ,1996.0,Tim Burton,37754208.0,70000000.0,3,USA
Surrogates ,2009.0,Jonathan Mostow,38542418.0,80000000.0,3,USA
Thirteen Days ,2000.0,Roger Donaldson,34566746.0,80000000.0,3,USA
Daylight ,1996.0,Rob Cohen,32885565.0,80000000.0,3,USA
Walking with Dinosaurs 3D ,2013.0,Barry Cook,36073232.0,80000000.0,2,USA
Battlefield Earth ,2000.0,Roger Christian,21471685.0,44000000.0,3,USA
Nine ,2009.0,Rob Marshall,19673424.0,80000000.0,3,USA
Timeline ,2003.0,Richard Donner,19480739.0,80000000.0,3,USA
The Postman ,1997.0,Kevin Costner,17593391.0,80000000.0,4,USA
The Last Witch Hunter ,2015.0,Breck Eisner,27356090.0,90000000.0,3,USA
Red Planet ,2000.0,Antony Hoffman,17473245.0,70000000.0,3,USA
A Beautiful Mind ,2001.0,Ron Howard,170708996.0,58000000.0,3,USA
The Lion King ,1994.0,Roger Allers,422783777.0,45000000.0,0,USA
Journey 2: The Mysterious Island ,2012.0,Brad Peyton,103812241.0,79000000.0,2,USA
Cloudy with a Chance of Meatballs 2 ,2013.0,Cody Cameron,119793567.0,78000000.0,2,USA
Hidalgo ,2004.0,Joe Johnston,67286731.0,100000000.0,3,USA
Jack and Jill ,2011.0,Dennis Dugan,74158157.0,79000000.0,2,USA
2 Fast 2 Furious ,2003.0,John Singleton,127083765.0,76000000.0,3,USA
The Invasion ,2007.0,Oliver Hirschbiegel,15071514.0,80000000.0,3,USA
The Adventures of Rocky & Bullwinkle ,2000.0,Des McAnuff,26000610.0,76000000.0,2,USA
The League of Extraordinary Gentlemen ,2003.0,Stephen Norrington,66462600.0,78000000.0,3,USA
Despicable Me 2 ,2013.0,Pierre Coffin,368049635.0,76000000.0,2,USA
Independence Day ,1996.0,Roland Emmerich,306124059.0,75000000.0,3,USA
The Lost World: Jurassic Park ,1997.0,Steven Spielberg,229074524.0,73000000.0,3,USA
Madagascar ,2005.0,Eric Darnell,193136719.0,75000000.0,2,USA
Children of Men ,2006.0,Alfonso Cuarón,35286428.0,76000000.0,4,USA
X-Men ,2000.0,Bryan Singer,157299717.0,75000000.0,3,USA
Wanted ,2008.0,Timur Bekmambetov,134568845.0,75000000.0,4,USA
The Rock ,1996.0,Michael Bay,134006721.0,75000000.0,4,USA
Ice Age: The Meltdown ,2006.0,Carlos Saldanha,195329763.0,80000000.0,2,USA
50 First Dates ,2004.0,Peter Segal,120776832.0,75000000.0,3,USA
Hairspray ,2007.0,Adam Shankman,118823091.0,75000000.0,2,USA
Exorcist: The Beginning ,2004.0,Renny Harlin,41814863.0,50000000.0,4,USA
Inspector Gadget ,1999.0,David Kellogg,97360069.0,75000000.0,2,USA
Now You See Me ,2013.0,Louis Leterrier,117698894.0,75000000.0,3,USA
Grown Ups ,2010.0,Dennis Dugan,162001186.0,80000000.0,3,USA
The Terminal ,2004.0,Steven Spielberg,77032279.0,60000000.0,3,USA
Hotel for Dogs ,2009.0,Thor Freudenthal,73023275.0,35000000.0,2,USA
Vertical Limit ,2000.0,Martin Campbell,68473360.0,75000000.0,3,USA
Charlie Wilson's War ,2007.0,Mike Nichols,66636385.0,75000000.0,4,USA
Shark Tale ,2004.0,Bibo Bergeron,160762022.0,75000000.0,2,USA
Dreamgirls ,2006.0,Bill Condon,103338338.0,70000000.0,3,USA
Be Cool ,2005.0,F. Gary Gray,55808744.0,53000000.0,3,USA
Tears of the Sun ,2003.0,Antoine Fuqua,43426961.0,70000000.0,4,USA
Killers ,2010.0,Robert Luketic,47000485.0,75000000.0,3,USA
The Man from U.N.C.L.E. ,2015.0,Guy Ritchie,45434443.0,75000000.0,3,USA
Spanglish ,2004.0,James L. Brooks,42044321.0,80000000.0,3,USA
Monster House ,2006.0,Gil Kenan,73661010.0,75000000.0,2,USA
Bandits ,2001.0,Barry Levinson,41523271.0,80000000.0,3,USA
First Knight ,1995.0,Jerry Zucker,37600435.0,55000000.0,3,USA
Anna and the King ,1999.0,Andy Tennant,39251128.0,75000000.0,3,USA
Immortals ,2011.0,Tarsem Singh,83503161.0,75000000.0,4,USA
Hostage ,2005.0,Florent-Emilio Siri,34636443.0,52000000.0,4,USA
Titan A.E. ,2000.0,Don Bluth,22751979.0,75000000.0,2,USA
Hollywood Homicide ,2003.0,Ron Shelton,30013346.0,75000000.0,3,USA
Monkeybone ,2001.0,Henry Selick,5409517.0,75000000.0,3,USA
Flight of the Phoenix ,2004.0,John Moore,21009180.0,45000000.0,3,USA
Unbreakable ,2000.0,M. Night Shyamalan,94999143.0,75000000.0,3,USA
Minions ,2015.0,Kyle Balda,336029560.0,74000000.0,2,USA
Sucker Punch ,2011.0,Zack Snyder,36381716.0,82000000.0,3,USA
Snake Eyes ,1998.0,Brian De Palma,55585389.0,69000000.0,4,USA
Sphere ,1998.0,Barry Levinson,36976367.0,75000000.0,3,USA
The Angry Birds Movie ,2016.0,Clay Kaytis,107225164.0,73000000.0,2,USA
Fool's Gold ,2008.0,Andy Tennant,70224196.0,70000000.0,3,USA
Funny People ,2009.0,Judd Apatow,51814190.0,75000000.0,4,USA
The Kingdom ,2007.0,Peter Berg,47456450.0,70000000.0,4,USA
Talladega Nights: The Ballad of Ricky Bobby ,2006.0,Adam McKay,148213377.0,73000000.0,3,USA
Dr. Dolittle 2 ,2001.0,Steve Carr,112950721.0,72000000.0,2,USA
Braveheart ,1995.0,Mel Gibson,75600000.0,72000000.0,4,USA
The Simpsons Movie ,2007.0,David Silverman,183132370.0,75000000.0,3,USA
The Majestic ,2001.0,Frank Darabont,27796042.0,72000000.0,2,USA
Driven ,2001.0,Renny Harlin,32616869.0,72000000.0,3,USA
The Village ,2004.0,M. Night Shyamalan,114195633.0,60000000.0,3,USA
Doctor Dolittle ,1998.0,Betty Thomas,144156464.0,71500000.0,3,USA
Signs ,2002.0,M. Night Shyamalan,227965690.0,72000000.0,3,USA
Shrek 2 ,2004.0,Andrew Adamson,436471036.0,150000000.0,2,USA
Cars ,2006.0,John Lasseter,244052771.0,120000000.0,0,USA
Runaway Bride ,1999.0,Garry Marshall,152149590.0,70000000.0,2,USA
xXx ,2002.0,Rob Cohen,141204016.0,70000000.0,3,USA
The SpongeBob Movie: Sponge Out of Water ,2015.0,Paul Tibbitt,162495848.0,74000000.0,2,USA
Ransom ,1996.0,Ron Howard,136448821.0,80000000.0,4,USA
Inglourious Basterds ,2009.0,Quentin Tarantino,120523073.0,75000000.0,4,USA
Hook ,1991.0,Steven Spielberg,119654900.0,70000000.0,2,USA
Die Hard 2 ,1990.0,Renny Harlin,117541000.0,70000000.0,4,USA
S.W.A.T. ,2003.0,Clark Johnson,116643346.0,80000000.0,3,USA
Vanilla Sky ,2001.0,Cameron Crowe,100614858.0,68000000.0,4,USA
Lady in the Water ,2006.0,M. Night Shyamalan,42272747.0,70000000.0,3,USA
AVP: Alien vs. Predator ,2004.0,Paul W.S. Anderson,80281096.0,60000000.0,3,USA
Alvin and the Chipmunks: The Squeakquel ,2009.0,Betty Thomas,219613391.0,75000000.0,2,USA
We Were Soldiers ,2002.0,Randall Wallace,78120196.0,75000000.0,4,USA
Olympus Has Fallen ,2013.0,Antoine Fuqua,98895417.0,70000000.0,4,USA
Star Trek: Insurrection ,1998.0,Jonathan Frakes,70117571.0,58000000.0,2,USA
Battle Los Angeles ,2011.0,Jonathan Liebesman,83552429.0,70000000.0,3,USA
Big Fish ,2003.0,Tim Burton,66257002.0,70000000.0,3,USA
Wolf ,1994.0,Mike Nichols,65012000.0,70000000.0,4,USA
War Horse ,2011.0,Steven Spielberg,79883359.0,66000000.0,3,USA
The Monuments Men ,2014.0,George Clooney,78031620.0,70000000.0,3,USA
The Abyss ,1989.0,James Cameron,54222000.0,69500000.0,3,USA
Wall Street: Money Never Sleeps ,2010.0,Oliver Stone,52474616.0,70000000.0,3,USA
Dracula Untold ,2014.0,Gary Shore,55942830.0,70000000.0,3,USA
The Siege ,1998.0,Edward Zwick,40932372.0,70000000.0,4,USA
Seven Years in Tibet ,1997.0,Jean-Jacques Annaud,37901509.0,70000000.0,3,USA
The Dilemma ,2011.0,Ron Howard,48430355.0,70000000.0,3,USA
Bad Company ,2002.0,Joel Schumacher,30157016.0,70000000.0,3,USA
I Spy ,2002.0,Betty Thomas,33105600.0,70000000.0,3,USA
Underworld: Awakening ,2012.0,Måns Mårlind,62321039.0,70000000.0,4,USA
Rock of Ages ,2012.0,Adam Shankman,38509342.0,75000000.0,3,USA
Hart's War ,2002.0,Gregory Hoblit,19076815.0,60000000.0,4,USA
Rollerball ,2002.0,John McTiernan,18990542.0,70000000.0,4,USA
Ballistic: Ecks vs. Sever ,2002.0,Wych Kaosayananda,14294842.0,70000000.0,4,USA
Hard Rain ,1998.0,Mikael Salomon,19819494.0,70000000.0,4,USA
Osmosis Jones ,2001.0,Bobby Farrelly,13596911.0,70000000.0,2,USA
Legends of Oz: Dorothy's Return ,2013.0,Will Finn,8460990.0,70000000.0,2,USA
Blackhat ,2015.0,Michael Mann,7097125.0,70000000.0,4,USA
Sky Captain and the World of Tomorrow ,2004.0,Kerry Conran,37760080.0,70000000.0,2,USA
Escape Plan ,2013.0,Mikael Håfström,25121291.0,50000000.0,4,USA
The Legend of Hercules ,2014.0,Renny Harlin,18821279.0,70000000.0,3,USA
The Sum of All Fears ,2002.0,Phil Alden Robinson,118471320.0,68000000.0,3,USA
The Twilight Saga: Eclipse ,2010.0,David Slade,300523113.0,68000000.0,3,USA
The Score ,2001.0,Frank Oz,71069884.0,68000000.0,4,USA
Despicable Me ,2010.0,Pierre Coffin,251501645.0,69000000.0,2,USA
Money Train ,1995.0,Joseph Ruben,35324232.0,68000000.0,4,USA
Ted 2 ,2015.0,Seth MacFarlane,81257500.0,68000000.0,4,USA
Mystery Men ,1999.0,Kinka Usher,29655590.0,65000000.0,3,USA
Hall Pass ,2011.0,Bobby Farrelly,45045037.0,36000000.0,4,USA
The Insider ,1999.0,Michael Mann,28965197.0,68000000.0,4,USA
Body of Lies ,2008.0,Ridley Scott,39380442.0,70000000.0,4,USA
Abraham Lincoln: Vampire Hunter ,2012.0,Timur Bekmambetov,37516013.0,69000000.0,4,USA
Entrapment ,1999.0,Jon Amiel,87704396.0,66000000.0,3,USA
The X Files ,1998.0,Rob Bowman,83892374.0,66000000.0,3,USA
Saving Private Ryan ,1998.0,Steven Spielberg,216119491.0,70000000.0,4,USA
Need for Speed ,2014.0,Scott Waugh,43568507.0,66000000.0,3,USA
What Women Want ,2000.0,Nancy Meyers,182805123.0,70000000.0,3,USA
Ice Age ,2002.0,Chris Wedge,176387405.0,59000000.0,2,USA
Dreamcatcher ,2003.0,Lawrence Kasdan,33685268.0,68000000.0,4,USA
Lincoln ,2012.0,Steven Spielberg,182204440.0,65000000.0,3,USA
The Matrix ,1999.0,Lana Wachowski,171383253.0,63000000.0,4,USA
Apollo 13 ,1995.0,Ron Howard,172071312.0,62000000.0,2,USA
The Santa Clause 2 ,2002.0,Michael Lembeck,139225854.0,60000000.0,0,USA
Les Misérables ,2012.0,Tom Hooper,148775460.0,61000000.0,3,USA
You've Got Mail ,1998.0,Nora Ephron,115731542.0,65000000.0,2,USA
Step Brothers ,2008.0,Adam McKay,100468793.0,65000000.0,4,USA
The Mask of Zorro ,1998.0,Martin Campbell,93771072.0,65000000.0,3,USA
Due Date ,2010.0,Todd Phillips,100448498.0,65000000.0,4,USA
Unbroken ,2014.0,Angelina Jolie Pitt,115603980.0,65000000.0,3,USA
Space Cowboys ,2000.0,Clint Eastwood,90454043.0,65000000.0,3,USA
Cliffhanger ,1993.0,Renny Harlin,84049211.0,70000000.0,4,USA
Broken Arrow ,1996.0,John Woo,70450000.0,50000000.0,4,USA
The Kid ,2000.0,Jon Turteltaub,69688384.0,60000000.0,2,USA
World Trade Center ,2006.0,Oliver Stone,70236496.0,63000000.0,3,USA
Mona Lisa Smile ,2003.0,Mike Newell,63695760.0,65000000.0,3,USA
The Dictator ,2012.0,Larry Charles,59617068.0,65000000.0,4,USA
Annie ,2014.0,Will Gluck,85911262.0,65000000.0,2,USA
Focus ,2015.0,Glenn Ficarra,53846915.0,50100000.0,4,USA
This Means War ,2012.0,McG,54758461.0,65000000.0,3,USA
Blade: Trinity ,2004.0,David S. Goyer,52397389.0,65000000.0,4,USA
Death Race ,2008.0,Paul W.S. Anderson,36064910.0,45000000.0,4,USA
The Long Kiss Goodnight ,1996.0,Renny Harlin,33328051.0,65000000.0,4,USA
Proof of Life ,2000.0,Taylor Hackford,32598931.0,65000000.0,4,USA
Zathura: A Space Adventure ,2005.0,Jon Favreau,28045540.0,65000000.0,2,USA
Fight Club ,1999.0,David Fincher,37023395.0,63000000.0,4,USA
We Are Marshall ,2006.0,McG,43532294.0,65000000.0,2,USA
Hudson Hawk ,1991.0,Michael Lehmann,17218080.0,70000000.0,4,USA
Sin City: A Dame to Kill For ,2014.0,Frank Miller,13750556.0,65000000.0,4,USA
Random Hearts ,1999.0,Sydney Pollack,31054924.0,64000000.0,4,USA
Austin Powers in Goldmember ,2002.0,Jay Roach,213079163.0,63000000.0,3,USA
Jurassic Park ,1993.0,Steven Spielberg,356784000.0,63000000.0,3,USA
Wyatt Earp ,1994.0,Lawrence Kasdan,25052000.0,63000000.0,3,USA
Clear and Present Danger ,1994.0,Phillip Noyce,122012710.0,62000000.0,3,USA
Littleman ,2006.0,Keenen Ivory Wayans,58255287.0,64000000.0,3,USA
The American President ,1995.0,Rob Reiner,65000000.0,62000000.0,3,USA
The Love Guru ,2008.0,Marco Schnabel,32178777.0,62000000.0,3,USA
3000 Miles to Graceland ,2001.0,Demian Lichtenstein,15738632.0,42000000.0,4,USA
The Hateful Eight ,2015.0,Quentin Tarantino,54116191.0,44000000.0,4,USA
Blades of Glory ,2007.0,Josh Gordon,118153533.0,61000000.0,3,USA
Hop ,2011.0,Tim Hill,108012170.0,63000000.0,2,USA
300 ,2006.0,Zack Snyder,210592590.0,65000000.0,4,USA
Meet the Fockers ,2004.0,Jay Roach,279167575.0,80000000.0,3,USA
Marley & Me ,2008.0,David Frankel,143151473.0,60000000.0,2,USA
The Green Mile ,1999.0,Frank Darabont,136801374.0,60000000.0,4,USA
Chicken Little ,2005.0,Mark Dindal,135381507.0,150000000.0,0,USA
Gone Girl ,2014.0,David Fincher,167735396.0,61000000.0,4,USA
The Bourne Identity ,2002.0,Doug Liman,121468960.0,60000000.0,3,USA
The General's Daughter ,1999.0,Simon West,102678089.0,95000000.0,4,USA
The Truman Show ,1998.0,Peter Weir,125603360.0,60000000.0,2,USA
The Prince of Egypt ,1998.0,Brenda Chapman,101217900.0,70000000.0,2,USA
Daddy Day Care ,2003.0,Steve Carr,104148781.0,60000000.0,2,USA
2 Guns ,2013.0,Baltasar Kormákur,75573300.0,61000000.0,4,USA
Cats & Dogs ,2001.0,Lawrence Guterman,93375151.0,60000000.0,2,USA
The Italian Job ,2003.0,F. Gary Gray,106126012.0,60000000.0,3,USA
Two Weeks Notice ,2002.0,Marc Lawrence,93307796.0,60000000.0,3,USA
Antz ,1998.0,Eric Darnell,90646554.0,105000000.0,2,USA
Couples Retreat ,2009.0,Peter Billingsley,109176215.0,60000000.0,3,USA
Days of Thunder ,1990.0,Tony Scott,82670733.0,60000000.0,3,USA
Cheaper by the Dozen 2 ,2005.0,Adam Shankman,82569532.0,60000000.0,2,USA
The Scorch Trials ,2015.0,Wes Ball,81687587.0,61000000.0,3,USA
Eat Pray Love ,2010.0,Ryan Murphy,80574010.0,60000000.0,3,USA
The Family Man ,2000.0,Brett Ratner,75764085.0,60000000.0,3,USA
RED ,2010.0,Robert Schwentke,90356857.0,58000000.0,3,USA
Any Given Sunday ,1999.0,Oliver Stone,75530832.0,55000000.0,4,USA
The Horse Whisperer ,1998.0,Robert Redford,75370763.0,60000000.0,3,USA
Collateral ,2004.0,Michael Mann,100003492.0,65000000.0,4,USA
The Scorpion King ,2002.0,Chuck Russell,90341670.0,60000000.0,3,USA
Ladder 49 ,2004.0,Jay Russell,74540762.0,55000000.0,3,USA
Jack Reacher ,2012.0,Christopher McQuarrie,80033643.0,60000000.0,3,USA
Deep Blue Sea ,1999.0,Renny Harlin,73648142.0,60000000.0,4,USA
This Is It ,2009.0,Kenny Ortega,71844424.0,60000000.0,2,USA
Contagion ,2011.0,Steven Soderbergh,75638743.0,60000000.0,3,USA
Kangaroo Jack ,2003.0,David McNally,66734992.0,60000000.0,2,USA
Coraline ,2009.0,Henry Selick,75280058.0,60000000.0,2,USA
The Happening ,2008.0,M. Night Shyamalan,64505912.0,48000000.0,4,USA
Man on Fire ,2004.0,Tony Scott,77862546.0,70000000.0,4,USA
The Shaggy Dog ,2006.0,Brian Robbins,61112916.0,50000000.0,2,USA
Starsky & Hutch ,2004.0,Todd Phillips,88200225.0,60000000.0,3,USA
Jingle All the Way ,1996.0,Brian Levant,60573641.0,60000000.0,2,USA
Hellboy ,2004.0,Guillermo del Toro,59035104.0,66000000.0,3,USA
A Civil Action ,1998.0,Steven Zaillian,56702901.0,60000000.0,3,USA
ParaNorman ,2012.0,Chris Butler,55994557.0,60000000.0,2,USA
The Jackal ,1997.0,Michael Caton-Jones,54910560.0,60000000.0,4,USA
Paycheck ,2003.0,John Woo,53789313.0,60000000.0,3,USA
Up Close & Personal ,1996.0,Jon Avnet,51045801.0,60000000.0,3,USA
The Tuxedo ,2002.0,Kevin Donovan,50189179.0,60000000.0,3,USA
Under Siege 2: Dark Territory ,1995.0,Geoff Murphy,50024083.0,60000000.0,4,USA
Jack Ryan: Shadow Recruit ,2014.0,Kenneth Branagh,50549107.0,60000000.0,3,USA
Joy ,2015.0,David O. Russell,56443482.0,60000000.0,3,USA
Alien: Resurrection ,1997.0,Jean-Pierre Jeunet,47748610.0,75000000.0,4,USA
Shooter ,2007.0,Antoine Fuqua,46975183.0,61000000.0,4,USA
The Boxtrolls ,2014.0,Graham Annable,50807639.0,60000000.0,2,USA
Practical Magic ,1998.0,Griffin Dunne,46611204.0,48000000.0,3,USA
Miss Congeniality 2: Armed and Fabulous ,2005.0,John Pasquin,48472213.0,45000000.0,3,USA
Reign of Fire ,2002.0,Rob Bowman,43060566.0,60000000.0,3,USA
Gangster Squad ,2013.0,Ruben Fleischer,45996718.0,60000000.0,4,USA
Year One ,2009.0,Harold Ramis,43337279.0,60000000.0,3,USA
Invictus ,2009.0,Clint Eastwood,37479778.0,60000000.0,3,USA
Duplicity ,2009.0,Tony Gilroy,40559930.0,60000000.0,3,USA
My Favorite Martian ,1999.0,Donald Petrie,36830057.0,65000000.0,2,USA
The Sentinel ,2006.0,Clark Johnson,36279230.0,60000000.0,3,USA
Star Trek: Nemesis ,2002.0,Stuart Baird,43119879.0,60000000.0,3,USA
