movie_title,title_year,director_name,gross,budget,content_rating,language
Seventh Son ,2014.0,Sergey Bodrov,17176900.0,95000000.0,PG-13,English
Lara Croft: Tomb Raider ,2001.0,Simon West,131144183.0,115000000.0,PG-13,English
Transcendence ,2014.0,Wally Pfister,23014504.0,100000000.0,PG-13,English
Jurassic Park III ,2001.0,Joe Johnston,181166115.0,93000000.0,PG-13,English
Rise of the Planet of the Apes ,2011.0,Rupert Wyatt,176740650.0,93000000.0,PG-13,English
The Spiderwick Chronicles ,2008.0,Mark Waters,71148699.0,90000000.0,PG,English
A Good Day to Die Hard ,2013.0,John Moore,67344392.0,92000000.0,R,English
The Alamo ,2004.0,John Lee Hancock,22406362.0,107000000.0,PG-13,English
The Incredibles ,2004.0,Brad Bird,261437578.0,92000000.0,PG,English
Cutthroat Island ,1995.0,Renny Harlin,11000000.0,98000000.0,PG-13,English
Percy Jackson & the Olympians: The Lightning Thief ,2010.0,Chris Columbus,88761720.0,95000000.0,PG,English
Men in Black ,1997.0,Barry Sonnenfeld,250147615.0,90000000.0,PG-13,English
Toy Story 2 ,1999.0,John Lasseter,245823397.0,90000000.0,G,English
Unstoppable ,2010.0,Tony Scott,81557479.0,100000000.0,PG-13,English
Rush Hour 2 ,2001.0,Brett Ratner,226138454.0,90000000.0,PG-13,English
What Lies Beneath ,2000.0,Robert Zemeckis,155370362.0,100000000.0,PG-13,English
Cloudy with a Chance of Meatballs ,2009.0,Phil Lord,124870275.0,100000000.0,PG,English
Ice Age: Dawn of the Dinosaurs ,2009.0,Carlos Saldanha,196573705.0,90000000.0,PG,English
The Secret Life of Walter Mitty ,2013.0,Ben Stiller,58229120.0,90000000.0,PG,English
Charlie's Angels ,2000.0,McG,125305545.0,92000000.0,PG-13,English
The Departed ,2006.0,Martin Scorsese,132373442.0,90000000.0,R,English
Mulan ,1998.0,Tony Bancroft,120618403.0,90000000.0,G,English
Tropic Thunder ,2008.0,Ben Stiller,110416702.0,92000000.0,R,English
The Girl with the Dragon Tattoo ,2011.0,David Fincher,102515793.0,90000000.0,R,English
Die Hard with a Vengeance ,1995.0,John McTiernan,100012500.0,90000000.0,R,English
Sherlock Holmes ,2009.0,Guy Ritchie,209019489.0,90000000.0,PG-13,English
Atlantis: The Lost Empire ,2001.0,Gary Trousdale,84037039.0,120000000.0,PG,English
Alvin and the Chipmunks: The Road Chip ,2015.0,Walt Becker,85884815.0,90000000.0,PG,English
Valkyrie ,2008.0,Bryan Singer,83077470.0,75000000.0,PG-13,English
You Don't Mess with the Zohan ,2008.0,Dennis Dugan,100018837.0,90000000.0,PG-13,English
Pixels ,2015.0,Chris Columbus,78747585.0,88000000.0,PG-13,English
A.I. Artificial Intelligence ,2001.0,Steven Spielberg,78616689.0,100000000.0,PG-13,English
The Haunted Mansion ,2003.0,Rob Minkoff,75817994.0,90000000.0,PG,English
Contact ,1997.0,Robert Zemeckis,100853835.0,90000000.0,PG,English
Hollow Man ,2000.0,Paul Verhoeven,73209340.0,95000000.0,R,English
The Interpreter ,2005.0,Sydney Pollack,72515360.0,80000000.0,PG-13,Aboriginal
Percy Jackson: Sea of Monsters ,2013.0,Thor Freudenthal,68558662.0,90000000.0,PG,English
Lara Croft Tomb Raider: The Cradle of Life ,2003.0,Jan de Bont,65653758.0,95000000.0,PG-13,English
Now You See Me 2 ,2016.0,Jon M. Chu,64685359.0,90000000.0,PG-13,English
The Saint ,1997.0,Phillip Noyce,61355436.0,68000000.0,PG-13,English
Spy Game ,2001.0,Tony Scott,26871.0,92000000.0,R,English
Mission to Mars ,2000.0,Brian De Palma,60874615.0,90000000.0,PG,English
Rio ,2011.0,Carlos Saldanha,143618384.0,90000000.0,G,English
Bicentennial Man ,1999.0,Chris Columbus,58220776.0,100000000.0,PG,English
Volcano ,1997.0,Mick Jackson,47474112.0,90000000.0,PG-13,English
The Devil's Own ,1997.0,Alan J. Pakula,42877165.0,86000000.0,R,English
K-19: The Widowmaker ,2002.0,Kathryn Bigelow,35168677.0,100000000.0,PG-13,English
Fantastic Four ,2015.0,Josh Trank,56114221.0,120000000.0,PG-13,English
Conan the Barbarian ,1982.0,John Milius,37567440.0,20000000.0,R,English
Cinderella Man ,2005.0,Ron Howard,61644321.0,88000000.0,PG-13,English
The Nutcracker in 3D ,2010.0,Andrey Konchalovskiy,190562.0,90000000.0,PG,English
Seabiscuit ,2003.0,Gary Ross,120147445.0,87000000.0,PG-13,English
Twister ,1996.0,Jan de Bont,241688385.0,92000000.0,PG-13,English
The Fast and the Furious ,2001.0,Rob Cohen,144512310.0,38000000.0,PG-13,English
Cast Away ,2000.0,Robert Zemeckis,233630478.0,90000000.0,PG-13,English
Happy Feet ,2006.0,George Miller,197992827.0,100000000.0,PG,English
The Bourne Supremacy ,2004.0,Paul Greengrass,176049130.0,75000000.0,PG-13,English
Air Force One ,1997.0,Wolfgang Petersen,172620724.0,85000000.0,R,English
Ocean's Eleven ,2001.0,Steven Soderbergh,183405771.0,85000000.0,PG-13,English
The Three Musketeers ,2011.0,Paul W.S. Anderson,20315324.0,75000000.0,PG-13,English
Hotel Transylvania ,2012.0,Genndy Tartakovsky,148313048.0,85000000.0,PG,English
Enchanted ,2007.0,Kevin Lima,127706877.0,85000000.0,PG,English
Safe House ,2012.0,Daniel Espinosa,126149655.0,85000000.0,R,English
102 Dalmatians ,2000.0,Kevin Lima,66941559.0,85000000.0,G,English
Tower Heist ,2011.0,Brett Ratner,78009155.0,75000000.0,PG-13,English
The Holiday ,2006.0,Nancy Meyers,63224849.0,85000000.0,PG-13,English
Enemy of the State ,1998.0,Tony Scott,111544445.0,90000000.0,R,English
It's Complicated ,2009.0,Nancy Meyers,112703470.0,85000000.0,R,English
Ocean's Thirteen ,2007.0,Steven Soderbergh,117144465.0,85000000.0,PG-13,English
Open Season ,2006.0,Roger Allers,84303558.0,85000000.0,PG,English
Divergent ,2014.0,Neil Burger,150832203.0,85000000.0,PG-13,English
Enemy at the Gates ,2001.0,Jean-Jacques Annaud,51396781.0,68000000.0,R,English
The Rundown ,2003.0,Peter Berg,47592825.0,85000000.0,PG-13,English
Last Action Hero ,1993.0,John McTiernan,50016394.0,70000000.0,PG-13,English
Memoirs of a Geisha ,2005.0,Rob Marshall,57010853.0,85000000.0,PG-13,English
The Fast and the Furious: Tokyo Drift ,2006.0,Justin Lin,62494975.0,85000000.0,PG-13,English
Arthur Christmas ,2011.0,Sarah Smith,46440491.0,100000000.0,PG,English
Meet Joe Black ,1998.0,Martin Brest,44606335.0,90000000.0,PG-13,English
Collateral Damage ,2002.0,Andrew Davis,40048332.0,85000000.0,R,English
Mirror Mirror ,2012.0,Tarsem Singh,64933670.0,85000000.0,PG,English
Scott Pilgrim vs. the World ,2010.0,Edgar Wright,31494270.0,60000000.0,PG-13,English
The Core ,2003.0,Jon Amiel,31111260.0,60000000.0,PG-13,English
Nutty Professor II: The Klumps ,2000.0,Peter Segal,123307945.0,65000000.0,PG-13,English
Scooby-Doo ,2002.0,Raja Gosnell,153288182.0,84000000.0,PG,English
Dredd ,2012.0,Pete Travis,13401683.0,35000000.0,R,English
Click ,2006.0,Frank Coraci,137340146.0,70000000.0,PG-13,English
Cats & Dogs: The Revenge of Kitty Galore ,2010.0,Brad Peyton,43575716.0,85000000.0,PG,English
Jumper ,2008.0,Doug Liman,80170146.0,85000000.0,PG-13,English
Hellboy II: The Golden Army ,2008.0,Guillermo del Toro,75754670.0,85000000.0,PG-13,English
Zodiac ,2007.0,David Fincher,33048353.0,65000000.0,R,English
The 6th Day ,2000.0,Roger Spottiswoode,34543701.0,82000000.0,PG-13,English
Bruce Almighty ,2003.0,Tom Shadyac,242589580.0,81000000.0,PG-13,English
The Expendables ,2010.0,Sylvester Stallone,102981571.0,80000000.0,R,English
Mission: Impossible ,1996.0,Brian De Palma,180965237.0,80000000.0,PG-13,English
The Hunger Games ,2012.0,Gary Ross,407999255.0,78000000.0,PG-13,English
The Hangover Part II ,2011.0,Todd Phillips,254455986.0,80000000.0,R,English
Batman Returns ,1992.0,Tim Burton,162831698.0,80000000.0,PG-13,English
Over the Hedge ,2006.0,Tim Johnson,155019340.0,80000000.0,PG,English
Lilo & Stitch ,2002.0,Dean DeBlois,145771527.0,80000000.0,PG,English
Deep Impact ,1998.0,Mimi Leder,140459099.0,75000000.0,PG-13,English
RED 2 ,2013.0,Dean Parisot,53215979.0,84000000.0,PG-13,English
The Longest Yard ,2005.0,Peter Segal,158115031.0,82000000.0,PG-13,English
Alvin and the Chipmunks: Chipwrecked ,2011.0,Mike Mitchell,133103929.0,75000000.0,G,English
Grown Ups 2 ,2013.0,Dennis Dugan,133668525.0,80000000.0,PG-13,English
Get Smart ,2008.0,Peter Segal,130313314.0,80000000.0,PG-13,English
Something's Gotta Give ,2003.0,Nancy Meyers,124590960.0,80000000.0,PG-13,English
Shutter Island ,2010.0,Martin Scorsese,127968405.0,80000000.0,R,English
Four Christmases ,2008.0,Seth Gordon,120136047.0,80000000.0,PG-13,English
Robots ,2005.0,Chris Wedge,128200012.0,75000000.0,PG,English
Face/Off ,1997.0,John Woo,112225777.0,80000000.0,R,English
Bedtime Stories ,2008.0,Adam Shankman,109993847.0,80000000.0,PG,English
Road to Perdition ,2002.0,Sam Mendes,104054514.0,80000000.0,R,English
Just Go with It ,2011.0,Dennis Dugan,103028109.0,80000000.0,PG-13,English
Con Air ,1997.0,Simon West,101087161.0,75000000.0,R,English
Eagle Eye ,2008.0,D.J. Caruso,101111837.0,80000000.0,PG-13,English
Cold Mountain ,2003.0,Anthony Minghella,95632614.0,79000000.0,R,English
The Book of Eli ,2010.0,Albert Hughes,94822707.0,80000000.0,R,English
Flubber ,1997.0,Les Mayfield,92969824.0,80000000.0,PG,English
The Haunting ,1999.0,Jan de Bont,91188905.0,80000000.0,PG-13,English
Space Jam ,1996.0,Joe Pytka,90443603.0,80000000.0,PG,English
The Pink Panther ,2006.0,Shawn Levy,82226474.0,65000000.0,PG,English
The Day the Earth Stood Still ,2008.0,Scott Derrickson,79363785.0,80000000.0,PG-13,English
Conspiracy Theory ,1997.0,Richard Donner,76081498.0,75000000.0,R,English
Fury ,2014.0,David Ayer,85707116.0,68000000.0,R,English
Six Days Seven Nights ,1998.0,Ivan Reitman,74329966.0,70000000.0,PG-13,English
Yogi Bear ,2010.0,Eric Brevig,100169068.0,80000000.0,PG,English
Spirit: Stallion of the Cimarron ,2002.0,Kelly Asbury,73215310.0,80000000.0,G,English
Zookeeper ,2011.0,Frank Coraci,80360866.0,80000000.0,PG,English
Lost in Space ,1998.0,Stephen Hopkins,69102910.0,80000000.0,PG-13,English
The Manchurian Candidate ,2004.0,Jonathan Demme,65948711.0,80000000.0,R,English
Hotel Transylvania 2 ,2015.0,Genndy Tartakovsky,169692572.0,80000000.0,PG,English
Fantasia 2000 ,1999.0,James Algar,60507228.0,80000000.0,G,English
The Time Machine ,2002.0,Simon Wells,56684819.0,80000000.0,PG-13,English
Mighty Joe Young ,1998.0,Ron Underwood,50628009.0,90000000.0,PG,English
Swordfish ,2001.0,Dominic Sena,69772969.0,80000000.0,R,English
The Legend of Zorro ,2005.0,Martin Campbell,45356386.0,75000000.0,PG,Spanish
What Dreams May Come ,1998.0,Vincent Ward,55350897.0,85000000.0,PG-13,English
Little Nicky ,2000.0,Steven Brill,39442871.0,80000000.0,PG-13,English
The Brothers Grimm ,2005.0,Terry Gilliam,37899638.0,88000000.0,PG-13,English
Mars Attacks! ,1996.0,Tim Burton,37754208.0,70000000.0,PG-13,English
Surrogates ,2009.0,Jonathan Mostow,38542418.0,80000000.0,PG-13,English
Thirteen Days ,2000.0,Roger Donaldson,34566746.0,80000000.0,PG-13,English
Daylight ,1996.0,Rob Cohen,32885565.0,80000000.0,PG-13,English
Walking with Dinosaurs 3D ,2013.0,Barry Cook,36073232.0,80000000.0,PG,English
Battlefield Earth ,2000.0,Roger Christian,21471685.0,44000000.0,PG-13,English
Looney Tunes: Back in Action ,2003.0,Joe Dante,20950820.0,80000000.0,PG,English
Nine ,2009.0,Rob Marshall,19673424.0,80000000.0,PG-13,English
Timeline ,2003.0,Richard Donner,19480739.0,80000000.0,PG-13,English
The Postman ,1997.0,Kevin Costner,17593391.0,80000000.0,R,English
Babe: Pig in the City ,1998.0,George Miller,18318000.0,80000000.0,G,English
The Last Witch Hunter ,2015.0,Breck Eisner,27356090.0,90000000.0,PG-13,English
Red Planet ,2000.0,Antony Hoffman,17473245.0,70000000.0,PG-13,English
Arthur and the Invisibles ,2006.0,Luc Besson,15131330.0,86000000.0,PG,English
Oceans ,2009.0,Jacques Perrin,19406406.0,40000000.0,G,French
A Sound of Thunder ,2005.0,Peter Hyams,1891821.0,52000000.0,PG-13,English
Pompeii ,2014.0,Paul W.S. Anderson,23219748.0,80000000.0,PG-13,English
A Beautiful Mind ,2001.0,Ron Howard,170708996.0,58000000.0,PG-13,English
The Lion King ,1994.0,Roger Allers,422783777.0,45000000.0,G,English
Journey 2: The Mysterious Island ,2012.0,Brad Peyton,103812241.0,79000000.0,PG,English
Cloudy with a Chance of Meatballs 2 ,2013.0,Cody Cameron,119793567.0,78000000.0,PG,English
Red Dragon ,2002.0,Brett Ratner,92930005.0,78000000.0,R,English
Hidalgo ,2004.0,Joe Johnston,67286731.0,100000000.0,PG-13,English
Jack and Jill ,2011.0,Dennis Dugan,74158157.0,79000000.0,PG,English
2 Fast 2 Furious ,2003.0,John Singleton,127083765.0,76000000.0,PG-13,English
The Little Prince ,2015.0,Mark Osborne,1339152.0,81200000.0,PG,English
The Invasion ,2007.0,Oliver Hirschbiegel,15071514.0,80000000.0,PG-13,English
The Adventures of Rocky & Bullwinkle ,2000.0,Des McAnuff,26000610.0,76000000.0,PG,English
The Secret Life of Pets ,2016.0,Yarrow Cheney,323505540.0,75000000.0,PG,English
The League of Extraordinary Gentlemen ,2003.0,Stephen Norrington,66462600.0,78000000.0,PG-13,English
Despicable Me 2 ,2013.0,Pierre Coffin,368049635.0,76000000.0,PG,English
Independence Day ,1996.0,Roland Emmerich,306124059.0,75000000.0,PG-13,English
The Lost World: Jurassic Park ,1997.0,Steven Spielberg,229074524.0,73000000.0,PG-13,English
Madagascar ,2005.0,Eric Darnell,193136719.0,75000000.0,PG,English
Children of Men ,2006.0,Alfonso Cuarón,35286428.0,76000000.0,R,English
X-Men ,2000.0,Bryan Singer,157299717.0,75000000.0,PG-13,English
Wanted ,2008.0,Timur Bekmambetov,134568845.0,75000000.0,R,English
The Rock ,1996.0,Michael Bay,134006721.0,75000000.0,R,English
Ice Age: The Meltdown ,2006.0,Carlos Saldanha,195329763.0,80000000.0,PG,English
50 First Dates ,2004.0,Peter Segal,120776832.0,75000000.0,PG-13,English
Hairspray ,2007.0,Adam Shankman,118823091.0,75000000.0,PG,English
Exorcist: The Beginning ,2004.0,Renny Harlin,41814863.0,50000000.0,R,English
Inspector Gadget ,1999.0,David Kellogg,97360069.0,75000000.0,PG,English
Now You See Me ,2013.0,Louis Leterrier,117698894.0,75000000.0,PG-13,English
Grown Ups ,2010.0,Dennis Dugan,162001186.0,80000000.0,PG-13,English
The Terminal ,2004.0,Steven Spielberg,77032279.0,60000000.0,PG-13,English
Hotel for Dogs ,2009.0,Thor Freudenthal,73023275.0,35000000.0,PG,English
Vertical Limit ,2000.0,Martin Campbell,68473360.0,75000000.0,PG-13,English
Charlie Wilson's War ,2007.0,Mike Nichols,66636385.0,75000000.0,R,English
Shark Tale ,2004.0,Bibo Bergeron,160762022.0,75000000.0,PG,English
Dreamgirls ,2006.0,Bill Condon,103338338.0,70000000.0,PG-13,English
Be Cool ,2005.0,F. Gary Gray,55808744.0,53000000.0,PG-13,English
Munich ,2005.0,Steven Spielberg,47379090.0,70000000.0,R,English
Tears of the Sun ,2003.0,Antoine Fuqua,43426961.0,70000000.0,R,English
Killers ,2010.0,Robert Luketic,47000485.0,75000000.0,PG-13,English
The Man from U.N.C.L.E. ,2015.0,Guy Ritchie,45434443.0,75000000.0,PG-13,English
Spanglish ,2004.0,James L. Brooks,42044321.0,80000000.0,PG-13,English
Monster House ,2006.0,Gil Kenan,73661010.0,75000000.0,PG,English
Bandits ,2001.0,Barry Levinson,41523271.0,80000000.0,PG-13,English
First Knight ,1995.0,Jerry Zucker,37600435.0,55000000.0,PG-13,English
Anna and the King ,1999.0,Andy Tennant,39251128.0,75000000.0,PG-13,English
Immortals ,2011.0,Tarsem Singh,83503161.0,75000000.0,R,English
Hostage ,2005.0,Florent-Emilio Siri,34636443.0,52000000.0,R,English
Titan A.E. ,2000.0,Don Bluth,22751979.0,75000000.0,PG,English
Hollywood Homicide ,2003.0,Ron Shelton,30013346.0,75000000.0,PG-13,English
Soldier ,1998.0,Paul W.S. Anderson,14567883.0,75000000.0,R,English
Monkeybone ,2001.0,Henry Selick,5409517.0,75000000.0,PG-13,English
Flight of the Phoenix ,2004.0,John Moore,21009180.0,45000000.0,PG-13,English
Unbreakable ,2000.0,M. Night Shyamalan,94999143.0,75000000.0,PG-13,English
Minions ,2015.0,Kyle Balda,336029560.0,74000000.0,PG,English
Sucker Punch ,2011.0,Zack Snyder,36381716.0,82000000.0,PG-13,English
Snake Eyes ,1998.0,Brian De Palma,55585389.0,69000000.0,R,English
Sphere ,1998.0,Barry Levinson,36976367.0,75000000.0,PG-13,English
The Angry Birds Movie ,2016.0,Clay Kaytis,107225164.0,73000000.0,PG,English
Fool's Gold ,2008.0,Andy Tennant,70224196.0,70000000.0,PG-13,English
Funny People ,2009.0,Judd Apatow,51814190.0,75000000.0,R,English
The Kingdom ,2007.0,Peter Berg,47456450.0,70000000.0,R,English
Talladega Nights: The Ballad of Ricky Bobby ,2006.0,Adam McKay,148213377.0,73000000.0,PG-13,English
Dr. Dolittle 2 ,2001.0,Steve Carr,112950721.0,72000000.0,PG,English
Braveheart ,1995.0,Mel Gibson,75600000.0,72000000.0,R,English
Jarhead ,2005.0,Sam Mendes,62647540.0,70000000.0,R,English
The Simpsons Movie ,2007.0,David Silverman,183132370.0,75000000.0,PG-13,English
The Majestic ,2001.0,Frank Darabont,27796042.0,72000000.0,PG,English
Driven ,2001.0,Renny Harlin,32616869.0,72000000.0,PG-13,English
Two Brothers ,2004.0,Jean-Jacques Annaud,18947630.0,59660000.0,PG,English
The Village ,2004.0,M. Night Shyamalan,114195633.0,60000000.0,PG-13,English
Doctor Dolittle ,1998.0,Betty Thomas,144156464.0,71500000.0,PG-13,English
Signs ,2002.0,M. Night Shyamalan,227965690.0,72000000.0,PG-13,English
Shrek 2 ,2004.0,Andrew Adamson,436471036.0,150000000.0,PG,English
Cars ,2006.0,John Lasseter,244052771.0,120000000.0,G,English
Runaway Bride ,1999.0,Garry Marshall,152149590.0,70000000.0,PG,English
xXx ,2002.0,Rob Cohen,141204016.0,70000000.0,PG-13,English
The SpongeBob Movie: Sponge Out of Water ,2015.0,Paul Tibbitt,162495848.0,74000000.0,PG,English
Ransom ,1996.0,Ron Howard,136448821.0,80000000.0,R,English
Inglourious Basterds ,2009.0,Quentin Tarantino,120523073.0,75000000.0,R,English
Hook ,1991.0,Steven Spielberg,119654900.0,70000000.0,PG,English
Hercules ,2014.0,Brett Ratner,72660029.0,100000000.0,PG-13,English
Die Hard 2 ,1990.0,Renny Harlin,117541000.0,70000000.0,R,English
S.W.A.T. ,2003.0,Clark Johnson,116643346.0,80000000.0,PG-13,English
Vanilla Sky ,2001.0,Cameron Crowe,100614858.0,68000000.0,R,English
Lady in the Water ,2006.0,M. Night Shyamalan,42272747.0,70000000.0,PG-13,English
AVP: Alien vs. Predator ,2004.0,Paul W.S. Anderson,80281096.0,60000000.0,PG-13,English
Alvin and the Chipmunks: The Squeakquel ,2009.0,Betty Thomas,219613391.0,75000000.0,PG,English
We Were Soldiers ,2002.0,Randall Wallace,78120196.0,75000000.0,R,English
Olympus Has Fallen ,2013.0,Antoine Fuqua,98895417.0,70000000.0,R,English
Star Trek: Insurrection ,1998.0,Jonathan Frakes,70117571.0,58000000.0,PG,English
Battle Los Angeles ,2011.0,Jonathan Liebesman,83552429.0,70000000.0,PG-13,English
Big Fish ,2003.0,Tim Burton,66257002.0,70000000.0,PG-13,English
Wolf ,1994.0,Mike Nichols,65012000.0,70000000.0,R,English
War Horse ,2011.0,Steven Spielberg,79883359.0,66000000.0,PG-13,English
The Monuments Men ,2014.0,George Clooney,78031620.0,70000000.0,PG-13,English
The Abyss ,1989.0,James Cameron,54222000.0,69500000.0,PG-13,English
Wall Street: Money Never Sleeps ,2010.0,Oliver Stone,52474616.0,70000000.0,PG-13,English
Dracula Untold ,2014.0,Gary Shore,55942830.0,70000000.0,PG-13,English
The Siege ,1998.0,Edward Zwick,40932372.0,70000000.0,R,English
Stardust ,2007.0,Matthew Vaughn,38345403.0,70000000.0,PG-13,English
Seven Years in Tibet ,1997.0,Jean-Jacques Annaud,37901509.0,70000000.0,PG-13,English
The Dilemma ,2011.0,Ron Howard,48430355.0,70000000.0,PG-13,English
Bad Company ,2002.0,Joel Schumacher,30157016.0,70000000.0,PG-13,English
Doom ,2005.0,Andrzej Bartkowiak,28031250.0,60000000.0,R,English
I Spy ,2002.0,Betty Thomas,33105600.0,70000000.0,PG-13,English
